TPdef | PLNONE | CFNONE | SONONE | QU0 | MA1.0 | WEEK0 | nan
TP015 | PL0 | CFNONE | SO3 | QU0 | MA1.0 | WEEK7 | 0.035002250700475246
TP015 | PL0 | CFNONE | SO3 | QU0 | MA1.0 | WEEK8 | 0.035377339961671944
TP015 | PL0 | CFNONE | SO3 | QU0 | MA0.8 | WEEK0 | nan
TP015 | PL0 | CFNONE | SO3 | QU0 | MA0.8 | WEEK1 | 0.03038079365784041
TP015 | PL0 | CFNONE | SO3 | QU0 | MA0.8 | WEEK2 | 0.04838142704145501
TP015 | PL0 | CFNONE | SO3 | QU0 | MA0.8 | WEEK3 | 0.04788680102077489
TP015 | PL0 | CFNONE | SO3 | QU0 | MA0.8 | WEEK4 | 0.04934183955417534
TP015 | PL0 | CFNONE | SO3 | QU0 | MA0.8 | WEEK5 | 0.05096712263833966
TP015 | PL0 | CFNONE | SO3 | QU0 | MA0.8 | WEEK6 | 0.050577001173751995
TP015 | PL0 | CFNONE | SO3 | QU0 | MA0.8 | WEEK7 | 0.05059502732030452
TP015 | PL0 | CFNONE | SO3 | QU0 | MA0.8 | WEEK8 | 0.04906785350599041
TP015 | PL0 | CFNONE | SO3 | QU2 | MA1.0 | WEEK0 | nan
TP015 | PL0 | CFNONE | SO3 | QU2 | MA1.0 | WEEK1 | 0.032956419746790255
TP015 | PL0 | CFNONE | SO3 | QU2 | MA1.0 | WEEK2 | 0.05130944014457217
TP015 | PL0 | CFNONE | SO3 | QU2 | MA1.0 | WEEK3 | 0.05484774714144505
TP015 | PL0 | CFNONE | SO3 | QU2 | MA1.0 | WEEK4 | 0.05927278184756138
TP015 | PL0 | CFNONE | SO3 | QU2 | MA1.0 | WEEK5 | 0.05859623284955298
TP015 | PL0 | CFNONE | SO3 | QU2 | MA1.0 | WEEK6 | 0.0581648201482691
TP015 | PL0 | CFNONE | SO3 | QU2 | MA1.0 | WEEK7 | 0.05812655658091925
TP015 | PL0 | CFNONE | SO3 | QU2 | MA1.0 | WEEK8 | 0.05839927805410347
TP015 | PL0 | CFNONE | SO3 | QU2 | MA0.8 | WEEK0 | nan
TP015 | PL0 | CFNONE | SO3 | QU2 | MA0.8 | WEEK1 | 0.045339712276267624
TP015 | PL0 | CFNONE | SO3 | QU2 | MA0.8 | WEEK2 | 0.06519565702472646
TP015 | PL0 | CFNONE | SO3 | QU2 | MA0.8 | WEEK3 | 0.06543655761433381
TP015 | PL0 | CFNONE | SO3 | QU2 | MA0.8 | WEEK4 | 0.06917992018823865
TP015 | PL0 | CFNONE | SO3 | QU2 | MA0.8 | WEEK5 | 0.06939476612113232
TP015 | PL0 | CFNONE | SO3 | QU2 | MA0.8 | WEEK6 | 0.0685781504926298
TP015 | PL0 | CFNONE | SO3 | QU2 | MA0.8 | WEEK7 | 0.06750312959641941
TP015 | PL0 | CFNONE | SO3 | QU2 | MA0.8 | WEEK8 | 0.06802493933856865
TP015 | PL0 | CFNONE | SO3 | QU3 | MA1.0 | WEEK0 | nan
TP015 | PL0 | CFNONE | SO3 | QU3 | MA1.0 | WEEK1 | 0.038564596634397735
TP015 | PL0 | CFNONE | SO3 | QU3 | MA1.0 | WEEK2 | 0.05224476817653917
TP015 | PL0 | CFNONE | SO3 | QU3 | MA1.0 | WEEK3 | 0.058596429677038986
TP015 | PL0 | CFNONE | SO3 | QU3 | MA1.0 | WEEK4 | 0.05792414120367531
TP015 | PL0 | CFNONE | SO3 | QU3 | MA1.0 | WEEK5 | 0.06042549280307638
TP015 | PL0 | CFNONE | SO3 | QU3 | MA1.0 | WEEK6 | 0.05940572639471986
TP015 | PL0 | CFNONE | SO3 | QU3 | MA1.0 | WEEK7 | 0.05991717805113145
TP015 | PL0 | CFNONE | SO3 | QU3 | MA1.0 | WEEK8 | 0.06024667563021449
TP015 | PL0 | CFNONE | SO3 | QU3 | MA0.8 | WEEK0 | nan
TP015 | PL0 | CFNONE | SO3 | QU3 | MA0.8 | WEEK1 | 0.048649280558290875
TP015 | PL0 | CFNONE | SO3 | QU3 | MA0.8 | WEEK2 | 0.06718890706729502
TP015 | PL0 | CFNONE | SO3 | QU3 | MA0.8 | WEEK3 | 0.06790261014829174
TP015 | PL0 | CFNONE | SO3 | QU3 | MA0.8 | WEEK4 | 0.06832157634067168
TP015 | PL0 | CFNONE | SO3 | QU3 | MA0.8 | WEEK5 | 0.06906368853740813
TP015 | PL0 | CFNONE | SO3 | QU3 | MA0.8 | WEEK6 | 0.0695622005894381
TP015 | PL0 | CFNONE | SO3 | QU3 | MA0.8 | WEEK7 | 0.06924829212412223
TP015 | PL0 | CFNONE | SO3 | QU3 | MA0.8 | WEEK8 | 0.06920256180257045
TP015 | PL0 | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK0 | nan
TP015 | PL0 | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK1 | -0.00473762425323776
TP015 | PL0 | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK2 | 0.010644129447250739
TP015 | PL0 | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK3 | 0.014481378573361875
TP015 | PL0 | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK4 | 0.01502878725740392
TP015 | PL0 | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK5 | 0.016288963270257223
TP015 | PL0 | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK6 | 0.016056429099524122
TP015 | PL0 | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK7 | 0.015252141640910488
TP015 | PL0 | CF2000-0500 | SONONE | QU0 | MA1.0 | WEEK8 | 0.017222449170117282
TP015 | PL0 | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK0 | nan
TP015 | PL0 | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK1 | 0.014904232705070686
TP015 | PL0 | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK2 | 0.031140175035627687
TP015 | PL0 | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK3 | 0.03355458259613944
TP015 | PL0 | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK4 | 0.035850522185730815
TP015 | PL0 | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK5 | 0.03371697010987909
TP015 | PL0 | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK6 | 0.03320184967767656
TP015 | PL0 | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK7 | 0.034382502376393814
TP015 | PL0 | CF2000-0500 | SONONE | QU0 | MA0.8 | WEEK8 | 0.03516152212205689
TP015 | PL0 | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK0 | nan
TP015 | PL0 | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK1 | 0.023963317446717897
TP015 | PL0 | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK2 | 0.042577596051616484
TP015 | PL0 | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK3 | 0.04335451914562241
TP015 | PL0 | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK4 | 0.04518264815793435
TP015 | PL0 | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK5 | 0.04469215121571549
TP015 | PL0 | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK6 | 0.04400110623080414
TP015 | PL0 | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK7 | 0.04616231906900353
TP015 | PL0 | CF2000-0500 | SONONE | QU2 | MA1.0 | WEEK8 | 0.04651431043518081
TP015 | PL0 | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK0 | nan
TP015 | PL0 | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK1 | 0.037424764990625414
TP015 | PL0 | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK2 | 0.058729524844031794
TP015 | PL0 | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK3 | 0.05665044409196121
TP015 | PL0 | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK4 | 0.06020642978115884
TP015 | PL0 | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK5 | 0.0609898528429067
TP015 | PL0 | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK6 | 0.05767129107673777
TP015 | PL0 | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK7 | 0.06174463698480129
TP015 | PL0 | CF2000-0500 | SONONE | QU2 | MA0.8 | WEEK8 | 0.05894235590614508
TP015 | PL0 | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK0 | nan
TP015 | PL0 | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK1 | 0.0319376896542195
TP015 | PL0 | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK2 | 0.03996055119604455
TP015 | PL0 | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK3 | 0.04420466279670912
TP015 | PL0 | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK4 | 0.048834343666020574
TP015 | PL0 | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK5 | 0.05100832736996491
TP015 | PL0 | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK6 | 0.05159926421204272
TP015 | PL0 | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK7 | 0.05250015023665289
TP015 | PL0 | CF2000-0500 | SONONE | QU3 | MA1.0 | WEEK8 | 0.054095634307519375
TP015 | PL0 | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK0 | nan
TP015 | PL0 | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK1 | 0.04040620892073532
TP015 | PL0 | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK2 | 0.05524680572516086
TP015 | PL0 | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK3 | 0.05860307345348506
TP015 | PL0 | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK4 | 0.061917611175688336
TP015 | PL0 | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK5 | 0.06274600311732054
TP015 | PL0 | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK6 | 0.06269881462096777
TP015 | PL0 | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK7 | 0.06349016510929337
TP015 | PL0 | CF2000-0500 | SONONE | QU3 | MA0.8 | WEEK8 | 0.0634183957468269
TP015 | PL0 | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK0 | nan
TP015 | PL0 | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK1 | 0.008221612966216013
TP015 | PL0 | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK2 | 0.021585455924634206
TP015 | PL0 | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK3 | 0.02327434148521418
TP015 | PL0 | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK4 | 0.02424789201990854
TP015 | PL0 | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK5 | 0.025503588467547716
TP015 | PL0 | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK6 | 0.026070884938041466
TP015 | PL0 | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK7 | 0.023677049295369262
TP015 | PL0 | CF2000-0500 | SO12 | QU0 | MA1.0 | WEEK8 | 0.024159633272984815
TP015 | PL0 | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK0 | nan
TP015 | PL0 | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK1 | 0.02267892472346994
TP015 | PL0 | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK2 | 0.0364933485240205
TP015 | PL0 | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK3 | 0.0399748653384126
TP015 | PL0 | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK4 | 0.040960100298034846
TP015 | PL0 | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK5 | 0.04107988476840274
TP015 | PL0 | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK6 | 0.04148132884873365
TP015 | PL0 | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK7 | 0.04105082352703232
TP015 | PL0 | CF2000-0500 | SO12 | QU0 | MA0.8 | WEEK8 | 0.040863196032186855
TP015 | PL0 | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK0 | nan
TP015 | PL0 | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK1 | 0.029402498307814245
TP015 | PL0 | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK2 | 0.044227097227858336
TP015 | PL0 | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK3 | 0.04637521260398886
TP015 | PL0 | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK4 | 0.04812606008849907
TP015 | PL0 | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK5 | 0.05022872762841757
TP015 | PL0 | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK6 | 0.050892784336936864
TP015 | PL0 | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK7 | 0.049339659356250426
TP015 | PL0 | CF2000-0500 | SO12 | QU2 | MA1.0 | WEEK8 | 0.050530842749431426
TP015 | PL0 | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK0 | nan
TP015 | PL0 | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK1 | 0.037147393294999054
TP015 | PL0 | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK2 | 0.055663016956334715
TP015 | PL0 | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK3 | 0.060602968538751634
TP015 | PL0 | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK4 | 0.061667494720909766
TP015 | PL0 | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK5 | 0.06263084113952036
TP015 | PL0 | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK6 | 0.06227306307890135
TP015 | PL0 | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK7 | 0.062223980322036465
TP015 | PL0 | CF2000-0500 | SO12 | QU2 | MA0.8 | WEEK8 | 0.06165195055406156
TP015 | PL0 | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK0 | nan
TP015 | PL0 | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK1 | 0.02546679928348014
TP015 | PL0 | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK2 | 0.04992945615660058
TP015 | PL0 | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK3 | 0.046852492012908226
TP015 | PL0 | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK4 | 0.053237694958492426
TP015 | PL0 | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK5 | 0.054090644279395
TP015 | PL0 | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK6 | 0.05472937193426963
TP015 | PL0 | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK7 | 0.05408258082393874
TP015 | PL0 | CF2000-0500 | SO12 | QU3 | MA1.0 | WEEK8 | 0.054549089929500943
TP015 | PL0 | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK0 | nan
TP015 | PL0 | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK1 | 0.043028477493146255
TP015 | PL0 | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK2 | 0.06007742251836373
TP015 | PL0 | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK3 | 0.062206474078570856
TP015 | PL0 | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK4 | 0.06487185744502641
TP015 | PL0 | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK5 | 0.06594084583100912
TP015 | PL0 | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK6 | 0.06462657370130684
TP015 | PL0 | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK7 | 0.06517164094761851
TP015 | PL0 | CF2000-0500 | SO12 | QU3 | MA0.8 | WEEK8 | 0.06505801152458726
TP015 | PL0 | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK0 | nan
TP015 | PL0 | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK1 | 0.015566315128419994
TP015 | PL0 | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK2 | 0.03301578466151031
TP015 | PL0 | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK3 | 0.0362190889151717
TP015 | PL0 | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK4 | 0.03392643253612959
TP015 | PL0 | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK5 | 0.03699591407050687
TP015 | PL0 | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK6 | 0.03580602504525782
TP015 | PL0 | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK7 | 0.036204975632411956
TP015 | PL0 | CF2000-0500 | SO3 | QU0 | MA1.0 | WEEK8 | 0.03493744687677286
TP015 | PL0 | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK0 | nan
TP015 | PL0 | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK1 | 0.02697989146283572
TP015 | PL0 | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK2 | 0.04509236236478209
TP015 | PL0 | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK3 | 0.05077821675109548
TP015 | PL0 | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK4 | 0.05108191666398407
TP015 | PL0 | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK5 | 0.05209481364958354
TP015 | PL0 | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK6 | 0.04935070724486837
TP015 | PL0 | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK7 | 0.051070465209927945
TP015 | PL0 | CF2000-0500 | SO3 | QU0 | MA0.8 | WEEK8 | 0.049388459211357316
TP015 | PL0 | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK0 | nan
TP015 | PL0 | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK1 | 0.03334473130615517
TP015 | PL0 | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK2 | 0.05006421650717763
TP015 | PL0 | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK3 | 0.05420878995800496
TP015 | PL0 | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK4 | 0.056711393891211825
TP015 | PL0 | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK5 | 0.0555454705441856
TP015 | PL0 | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK6 | 0.056824413145437874
TP015 | PL0 | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK7 | 0.056884099180156245
TP015 | PL0 | CF2000-0500 | SO3 | QU2 | MA1.0 | WEEK8 | 0.05761581401678387
TP015 | PL0 | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK0 | nan
TP015 | PL0 | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK1 | 0.04680581017254079
TP015 | PL0 | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK2 | 0.06462105745313432
TP015 | PL0 | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK3 | 0.06595915545798553
TP015 | PL0 | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK4 | 0.06672938170844822
TP015 | PL0 | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK5 | 0.06664306502847886
TP015 | PL0 | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK6 | 0.06708275036011177
TP015 | PL0 | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK7 | 0.067682263295019
TP015 | PL0 | CF2000-0500 | SO3 | QU2 | MA0.8 | WEEK8 | 0.06682810998044048
TP015 | PL0 | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK0 | nan
TP015 | PL0 | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK1 | 0.04053586236800333
TP015 | PL0 | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK2 | 0.05280315598553709
TP015 | PL0 | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK3 | 0.05720961638120703
TP015 | PL0 | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK4 | 0.05553880350239354
TP015 | PL0 | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK5 | 0.05930528179338554
TP015 | PL0 | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK6 | 0.05805936060758815
TP015 | PL0 | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK7 | 0.05857118142225837
TP015 | PL0 | CF2000-0500 | SO3 | QU3 | MA1.0 | WEEK8 | 0.058003152402578334
TP015 | PL0 | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK0 | nan
TP015 | PL0 | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK1 | 0.0469435809659782
TP015 | PL0 | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK2 | 0.06371011388845696
TP015 | PL0 | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK3 | 0.06621612999829102
TP015 | PL0 | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK4 | 0.07039887025736177
TP015 | PL0 | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK5 | 0.068133016804278
TP015 | PL0 | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK6 | 0.06732737207038617
TP015 | PL0 | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK7 | 0.06904573209291223
TP015 | PL0 | CF2000-0500 | SO3 | QU3 | MA0.8 | WEEK8 | 0.06811665278753543
TP035 | PLNONE | CFNONE | SONONE | QU0 | MA1.0 | WEEK0 | nan
TP035 | PLNONE | CFNONE | SONONE | QU0 | MA1.0 | WEEK1 | -0.018535501822027484
TP035 | PLNONE | CFNONE | SONONE | QU0 | MA1.0 | WEEK2 | -0.0001729744472546424
TP035 | PLNONE | CFNONE | SONONE | QU0 | MA1.0 | WEEK3 | -0.0004259017595156511
TP035 | PLNONE | CFNONE | SONONE | QU0 | MA1.0 | WEEK4 | 0.002097123567409792
TP035 | PLNONE | CFNONE | SONONE | QU0 | MA1.0 | WEEK5 | 0.0017282668232471154
TP035 | PLNONE | CFNONE | SONONE | QU0 | MA1.0 | WEEK6 | 0.0004273638798798496
TP035 | PLNONE | CFNONE | SONONE | QU0 | MA1.0 | WEEK7 | -0.00017079413091924955
TP035 | PLNONE | CFNONE | SONONE | QU0 | MA1.0 | WEEK8 | 0.0010705330343508679
TP035 | PLNONE | CFNONE | SONONE | QU0 | MA0.8 | WEEK0 | nan
TP035 | PLNONE | CFNONE | SONONE | QU0 | MA0.8 | WEEK1 | 0.0038172115186657085
TP035 | PLNONE | CFNONE | SONONE | QU0 | MA0.8 | WEEK2 | 0.018492513485294765
TP035 | PLNONE | CFNONE | SONONE | QU0 | MA0.8 | WEEK3 | 0.022171097108287102
TP035 | PLNONE | CFNONE | SONONE | QU0 | MA0.8 | WEEK4 | 0.023466797206858986
TP035 | PLNONE | CFNONE | SONONE | QU0 | MA0.8 | WEEK5 | 0.023420029810539117
TP035 | PLNONE | CFNONE | SONONE | QU0 | MA0.8 | WEEK6 | 0.022766722199670048
TP035 | PLNONE | CFNONE | SONONE | QU0 | MA0.8 | WEEK7 | 0.02268582064747296
TP035 | PLNONE | CFNONE | SONONE | QU0 | MA0.8 | WEEK8 | 0.022426023670731488
TP035 | PLNONE | CFNONE | SONONE | QU2 | MA1.0 | WEEK0 | nan
TP035 | PLNONE | CFNONE | SONONE | QU2 | MA1.0 | WEEK1 | 0.024038517595588116
TP035 | PLNONE | CFNONE | SONONE | QU2 | MA1.0 | WEEK2 | 0.04258671025545524
TP035 | PLNONE | CFNONE | SONONE | QU2 | MA1.0 | WEEK3 | 0.042464930570601966
TP035 | PLNONE | CFNONE | SONONE | QU2 | MA1.0 | WEEK4 | 0.04693113369541285
TP035 | PLNONE | CFNONE | SONONE | QU2 | MA1.0 | WEEK5 | 0.04915617600478889
TP035 | PLNONE | CFNONE | SONONE | QU2 | MA1.0 | WEEK6 | 0.04936364261423884
TP035 | PLNONE | CFNONE | SONONE | QU2 | MA1.0 | WEEK7 | 0.05065507052502716
TP035 | PLNONE | CFNONE | SONONE | QU2 | MA1.0 | WEEK8 | 0.050604079891686915
TP035 | PLNONE | CFNONE | SONONE | QU2 | MA0.8 | WEEK0 | nan
TP035 | PLNONE | CFNONE | SONONE | QU2 | MA0.8 | WEEK1 | 0.038425213754361864
TP035 | PLNONE | CFNONE | SONONE | QU2 | MA0.8 | WEEK2 | 0.0575627425533658
TP035 | PLNONE | CFNONE | SONONE | QU2 | MA0.8 | WEEK3 | 0.05856123609453451
TP035 | PLNONE | CFNONE | SONONE | QU2 | MA0.8 | WEEK4 | 0.06216178693311861
TP035 | PLNONE | CFNONE | SONONE | QU2 | MA0.8 | WEEK5 | 0.0610230416848854
TP035 | PLNONE | CFNONE | SONONE | QU2 | MA0.8 | WEEK6 | 0.06371234742840665
TP035 | PLNONE | CFNONE | SONONE | QU2 | MA0.8 | WEEK7 | 0.062165868978866834
TP035 | PLNONE | CFNONE | SONONE | QU2 | MA0.8 | WEEK8 | 0.06257393695608093
TP035 | PLNONE | CFNONE | SONONE | QU3 | MA1.0 | WEEK0 | nan
TP035 | PLNONE | CFNONE | SONONE | QU3 | MA1.0 | WEEK1 | 0.028247847765553585
TP035 | PLNONE | CFNONE | SONONE | QU3 | MA1.0 | WEEK2 | 0.04468960685010742
TP035 | PLNONE | CFNONE | SONONE | QU3 | MA1.0 | WEEK3 | 0.04755831860160453
TP035 | PLNONE | CFNONE | SONONE | QU3 | MA1.0 | WEEK4 | 0.047920795787521925
TP035 | PLNONE | CFNONE | SONONE | QU3 | MA1.0 | WEEK5 | 0.05097385014182845
TP035 | PLNONE | CFNONE | SONONE | QU3 | MA1.0 | WEEK6 | 0.052709197783497586
TP035 | PLNONE | CFNONE | SONONE | QU3 | MA1.0 | WEEK7 | 0.0532681701814757
TP035 | PLNONE | CFNONE | SONONE | QU3 | MA1.0 | WEEK8 | 0.05325570240520988
TP035 | PLNONE | CFNONE | SONONE | QU3 | MA0.8 | WEEK0 | nan
TP035 | PLNONE | CFNONE | SONONE | QU3 | MA0.8 | WEEK1 | 0.03901468934399904
TP035 | PLNONE | CFNONE | SONONE | QU3 | MA0.8 | WEEK2 | 0.05934228203031272
TP035 | PLNONE | CFNONE | SONONE | QU3 | MA0.8 | WEEK3 | 0.0631092438017476
TP035 | PLNONE | CFNONE | SONONE | QU3 | MA0.8 | WEEK4 | 0.06410113120645464
TP035 | PLNONE | CFNONE | SONONE | QU3 | MA0.8 | WEEK5 | 0.06336148117992191
TP035 | PLNONE | CFNONE | SONONE | QU3 | MA0.8 | WEEK6 | 0.06416148122375154
TP035 | PLNONE | CFNONE | SONONE | QU3 | MA0.8 | WEEK7 | 0.06471842281769116
TP035 | PLNONE | CFNONE | SONONE | QU3 | MA0.8 | WEEK8 | 0.06649673661855951
TP035 | PLNONE | CFNONE | SO12 | QU0 | MA1.0 | WEEK0 | nan
TP035 | PLNONE | CFNONE | SO12 | QU0 | MA1.0 | WEEK1 | -0.011812565826238103
TP035 | PLNONE | CFNONE | SO12 | QU0 | MA1.0 | WEEK2 | 0.006362534202016046
TP035 | PLNONE | CFNONE | SO12 | QU0 | MA1.0 | WEEK3 | 0.007641887431905997
TP035 | PLNONE | CFNONE | SO12 | QU0 | MA1.0 | WEEK4 | 0.007135285217584469
TP035 | PLNONE | CFNONE | SO12 | QU0 | MA1.0 | WEEK5 | 0.008653899955578637
TP035 | PLNONE | CFNONE | SO12 | QU0 | MA1.0 | WEEK6 | 0.007988538174000942
TP035 | PLNONE | CFNONE | SO12 | QU0 | MA1.0 | WEEK7 | 0.008541256608415676
TP035 | PLNONE | CFNONE | SO12 | QU0 | MA1.0 | WEEK8 | 0.006232439737407169
